Refcode,metal,Atomic_number,Atomic_weight,Atomic_redius,M_electronegativity,Polarizability,Electron_affinity,Allen_en,Ghosh_en,Pauling_en,Inchikey
VEDROO,Mo,42,95.95,1.54,3.546215,87.0,0.748,8.71,0.1312672,2.16,MIFVIKFUGIBACJ-UHFFFAOYSA-N
VEDVOQ,Ag,47,107.8682,1.45,3.788117,55.0,1.3019999999999998,11.05,0.1472165,1.93,DMSIAJLWJLMCBR-UHFFFAOYSA-N
VEDWEH,Ag,47,107.8682,1.45,3.788117,55.0,1.3019999999999998,11.05,0.1472165,1.93,DMSIAJLWJLMCBR-UHFFFAOYSA-N
VEDWEI,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,NKUFFYFOBGGDTP-UHFFFAOYSA-N
VEDWIM,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,SDAUVSLAZIXWAU-UHFFFAOYSA-N
VEFTAB,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,GCMNJUJAKQGROZ-UHFFFAOYSA-N
VEFTEF,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,GCMNJUJAKQGROZ-UHFFFAOYSA-N
VEGQIJ,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,NYAZXHASVIWIRJ-UHFFFAOYSA-N
VEHKAU,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,PBMFSQRYOILNGV-UHFFFAOYSA-N
VEHPUU,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,MGFJDEHFNMWYBD-OWOJBTEDSA-N
VEJCIY,Mo,42,95.95,1.54,3.546215,87.0,0.748,8.71,0.1312672,2.16,LSHYAWDVBASRBW-UHFFFAOYSA-N
VELKAZ,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,MWVTWFVJZLCBMC-UHFFFAOYSA-N
VEMGOK,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,ROFVEXUMMXZLPA-UHFFFAOYSA-N
VEMMIK,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,ZMXDDKWLCZADIW-UHFFFAOYSA-N
VEMNUW,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,DRYZFMQIHHZQAN-UHFFFAOYSA-N
VEMPAE,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,VMNHWAGQUSRRCH-UHFFFAOYSA-N
VENWOB,Au,79,196.966569,1.36,4.6127765,36.0,2.30863,11.33,0.26137,2.4,WEVYAHXRMPXWCK-UHFFFAOYSA-N
VENWUH,Au,79,196.966569,1.36,4.6127765,36.0,2.30863,11.33,0.26137,2.4,WEVYAHXRMPXWCK-UHFFFAOYSA-N
VEPBIB,Sn,50,118.71,1.39,3.6719585,53.0,1.112067,10.79,0.178052,1.96,MZAMJZAEPNMJBE-UHFFFAOYSA-N
VEPHUW,W,74,183.84,1.62,3.932015,68.0,0.81626,8.67,0.2390504,1.7,LSHYAWDVBASRBW-UHFFFAOYSA-N
VEQWEW,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,UNKKGGZVCOSILA-NTEUORMPSA-N
VERFUW,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,KOGDDWLXFZPAAF-UHFFFAOYSA-N
VERQIU,Nd,60,144.242,2.01,2.7625,208.0,1.916,,0.176539,1.14,CYTYYSXXRQCAGV-UHFFFAOYSA-N
VERZIC,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,WGOLHUGPTDEKCF-UHFFFAOYSA-N
VETHUA,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,WYURNTSHIVDZCO-UHFFFAOYSA-N
VETMIS,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,UFGBGOGBZNNZOH-UHFFFAOYSA-N
VETNIU,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,JJBZFTCWMUIHRJ-UHFFFAOYSA-N
VEZVON,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,RLSHERIBBSKIIZ-UHFFFAOYSA-N
VEZVUT,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,RLSHERIBBSKIIZ-UHFFFAOYSA-N
VEZWEE,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,RLSHERIBBSKIIZ-UHFFFAOYSA-N
VIBFIY,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,SUBCMFJXTNRBOZ-UHFFFAOYSA-N
VICKAW,Tb,65,158.92535,1.94,2.9319,170.0,1.165,,0.198863,,SUAKHGWARZSWIH-UHFFFAOYSA-N
VIDZEP,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,LGCPYQSYWVJQCJ-UHFFFAOYSA-N
VIFDIZ,Hg,80,200.592,1.32,,33.91,,10.44,0.16899999999999998,1.9,DGEZNRSVGBDHLK-UHFFFAOYSA-N
VIFPUY,In,49,114.818,1.42,2.8931776,65.0,0.3,9.793,0.16423,1.78,FDTQOZYHNDMJCM-UHFFFAOYSA-N
VIFPUY01,In,49,114.818,1.42,2.8931776,65.0,0.3,9.793,0.16423,1.78,FDTQOZYHNDMJCM-UHFFFAOYSA-N
VIFPUY02,In,49,114.818,1.42,2.8931776,65.0,0.3,9.793,0.16423,1.78,FDTQOZYHNDMJCM-UHFFFAOYSA-N
VIFPUY03,In,49,114.818,1.42,2.8931776,65.0,0.3,9.793,0.16423,1.78,FDTQOZYHNDMJCM-UHFFFAOYSA-N
VIFPUY04,In,49,114.818,1.42,2.8931776,65.0,0.3,9.793,0.16423,1.78,FDTQOZYHNDMJCM-UHFFFAOYSA-N
VIFPUY05,In,49,114.818,1.42,2.8931776,65.0,0.3,9.793,0.16423,1.78,FDTQOZYHNDMJCM-UHFFFAOYSA-N
VIGZES,Pb,82,207.2,1.46,3.7083398,47.0,0.35674316,10.97,0.17791099999999999,1.8,QGDUKGFWPHUSJX-UHFFFAOYSA-N
VIHHUR,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,WAFMDSANKDBFRG-UHFFFAOYSA-N
VIJCUN,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,OWVZESVDNQLQPV-UHFFFAOYSA-N
VIJDAU,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,OWVZESVDNQLQPV-UHFFFAOYSA-N
VILBAU,K,19,39.0983,2.03,2.17033177,289.7,0.50147,4.34,0.0981896,0.82,WYURNTSHIVDZCO-UHFFFAOYSA-N
VIPKAI,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,XFFIDTTVQISQFP-UHFFFAOYSA-N
VIPVEW,Eu,63,151.964,1.98,2.8351925,184.0,0.8640000000000001,,0.189935,,DGEZNRSVGBDHLK-UHFFFAOYSA-N
VIPVOG,Nd,60,144.242,2.01,2.7625,208.0,1.916,,0.176539,1.14,DGEZNRSVGBDHLK-UHFFFAOYSA-N
VIRYOL,V,23,50.9415,1.53,3.3730935,87.0,0.525,9.062999999999999,0.12733440000000001,1.63,LGCPYQSYWVJQCJ-UHFFFAOYSA-N
VISHEK,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,OKTFUHBBGIKPNE-UHFFFAOYSA-N
VIWHIU,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,SKYDMYJKWWZPAT-UHFFFAOYSA-N
VIXDAI01,Pb,82,207.2,1.46,3.7083398,47.0,0.35674316,10.97,0.17791099999999999,1.8,UUDJHAJKLVDKFE-UHFFFAOYSA-N
VIXDEN,Y,39,88.90584,1.9,3.10863,162.0,0.307,6.631,0.1216986,1.22,CNQPEUMYGICGON-UHFFFAOYSA-N
VIXNEX,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,GCVQRCFWUXBQCI-UHFFFAOYSA-N
VIXNIB,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,GCVQRCFWUXBQCI-UHFFFAOYSA-N
VIYSON,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,PRNVQKBBJZSRNS-UHFFFAOYSA-N
VIYTAA,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,PRNVQKBBJZSRNS-UHFFFAOYSA-N
VIYVIK,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,PRNVQKBBJZSRNS-UHFFFAOYSA-N
VIZQIH,Co,27,58.933194,1.26,3.940505,55.0,0.66225646,10.86,0.14323629999999998,1.88,QAPWMCQWTGBLSM-UHFFFAOYSA-N
VOBCUM,Sm,62,150.36,1.98,,192.0,,,0.185468,1.17,UKUBJQBZUJIPRX-UHFFFAOYSA-N
VOBDAT,Lu,71,174.9668,1.87,2.7129355,137.0,0.34,6.455,0.22565,1.0,UKUBJQBZUJIPRX-UHFFFAOYSA-N
VOFGII,Ni,28,58.6934,1.24,3.8199385,49.0,1.156,11.13,0.1472068,1.91,VROPBSKAEBIQHW-YFKPBYRVSA-N
VOFNUB,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,OKKCMJGVDSIESK-UHFFFAOYSA-N
VOFQOY,Rh,45,102.9055,1.42,3.72945,66.0,1.137,9.259,0.1408379,2.28,UXTFKIJKRJJXNV-UHFFFAOYSA-N
VOJPOA,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,YKGHYTHNPWEYBV-UHFFFAOYSA-N
VOJPUG,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,YKGHYTHNPWEYBV-UHFFFAOYSA-N
VOJPUG01,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,YKGHYTHNPWEYBV-UHFFFAOYSA-N
VOKQIX,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,OWVZESVDNQLQPV-UHFFFAOYSA-N
VOMNES,Ag,47,107.8682,1.45,3.788117,55.0,1.3019999999999998,11.05,0.1472165,1.93,BPZPPRXHUHPQCU-UHFFFAOYSA-N
VOMVEA,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,RKLPQDGVFVQQOT-UHFFFAOYSA-N
VONPUL,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,NOUWRCRDHPQWKW-UHFFFAOYSA-N
VOPTAX,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,TUNWSYKXSYOSDZ-SECBINFHSA-N
VOTHOD,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,ZMBMWRPFISWOAH-UHFFFAOYSA-N
VOVKUO,U,92,238.02891,1.96,,129.0,,,0.13207,1.7,HELNIXJAVZRTCG-UHFFFAOYSA-N
VOWGOD,Nd,60,144.242,2.01,2.7625,208.0,1.916,,0.176539,1.14,VOLGAXAGEUPBDM-UHFFFAOYSA-N
VOYBOC,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,WCANHDBLXAEKPK-HWKANZROSA-N
VUCBUT,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,FKNQCJSGGFJEIZ-UHFFFAOYSA-N
VUCCOO,Fe,26,55.845,1.32,3.9512339,62.0,0.151,10.64,0.13925320000000002,1.83,NYAZXHASVIWIRJ-UHFFFAOYSA-N
VUCHEJ,Sc,21,44.955908,1.7,3.280745,97.0,0.188,7.042000000000001,0.11938330000000001,1.36,ZLJZHZAIVNLELQ-UHFFFAOYSA-N
VUFJUE,Fe,26,55.845,1.32,3.9512339,62.0,0.151,10.64,0.13925320000000002,1.83,YOHVPIPQPHIOEI-DAJBKUBHSA-N
VUFRIA,Fe,26,55.845,1.32,3.9512339,62.0,0.151,10.64,0.13925320000000002,1.83,DPQUZRGQFWUFLD-DAJBKUBHSA-N
VUHDEI,Pb,82,207.2,1.46,3.7083398,47.0,0.35674316,10.97,0.17791099999999999,1.8,OWVZESVDNQLQPV-UHFFFAOYSA-N
VUHFUA,Co,27,58.933194,1.26,3.940505,55.0,0.66225646,10.86,0.14323629999999998,1.88,OHGDOKAVOSJAFZ-UHFFFAOYSA-N
VUJXIK,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,NYAZXHASVIWIRJ-UHFFFAOYSA-N
VUKXUW,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,ZLKNPIVTWNMMMH-UHFFFAOYSA-N
VULKIX,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,OJZVEHHEOCEKFJ-UHFFFAOYSA-N
VULKOD,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,OJZVEHHEOCEKFJ-UHFFFAOYSA-N
VULMOF,In,49,114.818,1.42,2.8931776,65.0,0.3,9.793,0.16423,1.78,NPGSUFYBBCRXKB-UHFFFAOYSA-N
VULSIH,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,MPCCANOYUJQJHA-NTEUORMPSA-N
VUMFAL,Pr,59,140.90766,2.03,2.7365,216.0,0.9620000000000001,,0.17207999999999998,1.13,LFYHZZDPIJIJMU-UHFFFAOYSA-N
VUNBIS,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,FFNVQNRYTPFDDP-UHFFFAOYSA-N
VUNBUE,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,GZPHSAQLYPIAIN-UHFFFAOYSA-N
VUNDIT,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,VVQDCBWSEHMIND-UHFFFAOYSA-N
VUNLIC,Mg,12,24.305,1.41,,71.2,,7.646,0.121644,1.31,GFKKWHPGLUOKLT-UHFFFAOYSA-N
VUNQIF,Sm,62,150.36,1.98,,192.0,,,0.185468,1.17,DGEZNRSVGBDHLK-UHFFFAOYSA-N
VUQJEX,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,QRUQDHYNSZYLCR-UHFFFAOYSA-N
VUQJEX01,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,QRUQDHYNSZYLCR-UHFFFAOYSA-N
VUQKAU,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,RAXJMYHMQXJGIN-UHFFFAOYSA-N
VUQKAU01,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,RAXJMYHMQXJGIN-UHFFFAOYSA-N
VUQKAU02,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,FXHOOIRPVKKKFG-UHFFFAOYSA-N
VUQKOI,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,NTXZCUCQBRSVAE-UHFFFAOYSA-N
VURYIR,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,ZPIPUFJBRZFYKJ-UHFFFAOYSA-N
VURYOX,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,XUPMSLUFFIXCDA-UHFFFAOYSA-N
VUTLIG,Ni,28,58.6934,1.24,3.8199385,49.0,1.156,11.13,0.1472068,1.91,LGCPYQSYWVJQCJ-UHFFFAOYSA-N
VUTXEP,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,QIZZACSTTKRQFN-UHFFFAOYSA-N
VUYCUO,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,CXTROVVQTZEKOL-UHFFFAOYSA-N
WABJIT,Fe,26,55.845,1.32,3.9512339,62.0,0.151,10.64,0.13925320000000002,1.83,ROFVEXUMMXZLPA-UHFFFAOYSA-N
WABYAC,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,IKSJYIINPDTPBQ-UHFFFAOYSA-N
WABYEF,Ni,28,58.6934,1.24,3.8199385,49.0,1.156,11.13,0.1472068,1.91,ROFVEXUMMXZLPA-UHFFFAOYSA-N
WABZUW,Sn,50,118.71,1.39,3.6719585,53.0,1.112067,10.79,0.178052,1.96,JIKOWNWKNDDVSZ-VIFPVBQESA-N
WACMEV,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,MIFVIKFUGIBACJ-UHFFFAOYSA-N
WACZIM,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,QAPWMCQWTGBLSM-UHFFFAOYSA-N
WACZOS,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,QAPWMCQWTGBLSM-UHFFFAOYSA-N
WAFKUK,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,DGEZNRSVGBDHLK-UHFFFAOYSA-N
WAGJOF,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,BWFJFGQYVXEKGO-UHFFFAOYSA-N
WAGJOF02,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,BWFJFGQYVXEKGO-UHFFFAOYSA-N
WAGKIB,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,XDZPALHQIHAKSY-UHFFFAOYSA-N
WAGPOM,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,FDTQOZYHNDMJCM-UHFFFAOYSA-N
WAHGOD,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,AJGMWBXYODHFBA-NSCUHMNNSA-N
WAHMOJ,Mo,42,95.95,1.54,3.546215,87.0,0.748,8.71,0.1312672,2.16,MNDPUKAFTWJHGX-UHFFFAOYSA-N
WAHWOS,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,ROFVEXUMMXZLPA-UHFFFAOYSA-N
WAJGUM,Co,27,58.933194,1.26,3.940505,55.0,0.66225646,10.86,0.14323629999999998,1.88,PIWZRAOEZBPGNM-UHFFFAOYSA-N
WAJHUM,Li,3,6.94,1.28,2.6958573805,164.1125,0.618049,5.392,0.105093,0.98,HJSYMZOQSOGMDX-UHFFFAOYSA-N
WAJJAU,Li,3,6.94,1.28,2.6958573805,164.1125,0.618049,5.392,0.105093,0.98,HJSYMZOQSOGMDX-UHFFFAOYSA-N
WAJJEY,Li,3,6.94,1.28,2.6958573805,164.1125,0.618049,5.392,0.105093,0.98,HJSYMZOQSOGMDX-UHFFFAOYSA-N
WAJJEY01,Li,3,6.94,1.28,2.6958573805,164.1125,0.618049,5.392,0.105093,0.98,HJSYMZOQSOGMDX-UHFFFAOYSA-N
WAJJOI,Li,3,6.94,1.28,2.6958573805,164.1125,0.618049,5.392,0.105093,0.98,HJSYMZOQSOGMDX-UHFFFAOYSA-N
WAJJOI01,Li,3,6.94,1.28,2.6958573805,164.1125,0.618049,5.392,0.105093,0.98,HJSYMZOQSOGMDX-UHFFFAOYSA-N
WAJMAY,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,FQRDXBIMWZMKEE-UHFFFAOYSA-N
WAKZIS,Tb,65,158.92535,1.94,2.9319,170.0,1.165,,0.198863,,ITZZSZBEXXVXAJ-UHFFFAOYSA-N
WALNAZ03,Ag,47,107.8682,1.45,3.788117,55.0,1.3019999999999998,11.05,0.1472165,1.93,CZPWVGJYEJSRLH-UHFFFAOYSA-N
WALNAZ04,Ag,47,107.8682,1.45,3.788117,55.0,1.3019999999999998,11.05,0.1472165,1.93,CZPWVGJYEJSRLH-UHFFFAOYSA-N
WAMFOH,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,QWFKXYLAKWFQLF-UHFFFAOYSA-N
WAMTIN10,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,JUJWROOIHBZHMG-UHFFFAOYSA-N
WAMZAN,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,COSCSKLVZKSHAL-UHFFFAOYSA-N
WANJOL,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,JUJWROOIHBZHMG-UHFFFAOYSA-N
WAPCAT,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,FHDDVGGWKPJAFI-UHFFFAOYSA-N
WAPSOV,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,JKHQRHLZZJVDEG-REOHCLBHSA-N
WAPZUK,Yb,70,173.054,1.87,3.12708,139.0,-0.02,,0.22119,,TWBYWOBDOCUKOW-UHFFFAOYSA-N
WAQBAS,V,23,50.9415,1.53,3.3730935,87.0,0.525,9.062999999999999,0.12733440000000001,1.63,ROFVEXUMMXZLPA-UHFFFAOYSA-N
WAQBIB,Bi,83,208.9804,1.48,3.642758,48.0,0.942362,11.9,0.182377,1.9,LFYHZZDPIJIJMU-UHFFFAOYSA-N
WASJOP,Nd,60,144.242,2.01,2.7625,208.0,1.916,,0.176539,1.14,ZMXDDKWLCZADIW-UHFFFAOYSA-N
WATCIE,Mo,42,95.95,1.54,3.546215,87.0,0.748,8.71,0.1312672,2.16,UXTFKIJKRJJXNV-UHFFFAOYSA-N
WATYOH,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,XXOKAGLNZWHGIH-ULQDDVLXSA-N
WATYUN,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,LVAMVTZVEVRYNE-HOTGVXAUSA-N
WATZAU,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,LVAMVTZVEVRYNE-HZPDHXFCSA-N
WATZEY,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,LVAMVTZVEVRYNE-HZPDHXFCSA-N
WAVCII,Co,27,58.933194,1.26,3.940505,55.0,0.66225646,10.86,0.14323629999999998,1.88,GUTLYIVDDKVIGB-UHFFFAOYSA-N
WAVFEF,Co,27,58.933194,1.26,3.940505,55.0,0.66225646,10.86,0.14323629999999998,1.88,RUGOOZORDJYJDY-UHFFFAOYSA-N
WAVFOP,Mn,25,54.938044,1.39,,68.0,,10.34,0.1352844,1.55,YBXNRUYDSYXYFU-UHFFFAOYSA-N
WEBHUG,Sm,62,150.36,1.98,,192.0,,,0.185468,1.17,WYURNTSHIVDZCO-UHFFFAOYSA-N
WEBXOQ,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,XBLVHTDFJBKJLG-UHFFFAOYSA-N
WECXUA,Eu,63,151.964,1.98,2.8351925,184.0,0.8640000000000001,,0.189935,,OURDTRPFSRRWCE-UHFFFAOYSA-N
WEDCEQ,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,IIYKBRHJIZFDAJ-UHFFFAOYSA-N
WEJRUZ,Ag,47,107.8682,1.45,3.788117,55.0,1.3019999999999998,11.05,0.1472165,1.93,SNOFKGQEUYMNCE-UHFFFAOYSA-N
WEKJUU,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,ROFVEXUMMXZLPA-UHFFFAOYSA-N
WEKKEF,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,ROFVEXUMMXZLPA-UHFFFAOYSA-N
WELWAO,Mo,42,95.95,1.54,3.546215,87.0,0.748,8.71,0.1312672,2.16,FOBPTJZYDGNHLR-UHFFFAOYSA-N
WEMGAY,Be,4,9.0121831,0.96,4.6613495,37.74,-2.4,9.323,0.144986,1.57,HELNIXJAVZRTCG-UHFFFAOYSA-N
WEMHON,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,FWFCZINCIGCFKX-UHFFFAOYSA-N
WEMNAF,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,DQOVKIJYWLAOMM-UHFFFAOYSA-N
WEQPOY,Ru,44,101.07,1.46,3.68025,72.0,1.05,9.1,0.1376494,2.2,VRTIYKFOKHHPJF-SNAWJCMRSA-N
WEWTIC,Np,93,237.04817,1.9,,151.0,,,0.14265,1.3,RTYYYTBAWFWSMS-UHFFFAOYSA-N
WEWTOI,Np,93,237.04817,1.9,,151.0,,,0.14265,1.3,OWVZESVDNQLQPV-UHFFFAOYSA-N
WEWXEC,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,BHGXUMPMXLXTHJ-UHFFFAOYSA-N
WEWZEF,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,MCTWTZJPVLRJOU-UHFFFAOYSA-N
WEZRUR,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,GOXNVAKIWBEGOF-UHFFFAOYSA-N
WIBJID,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,BKVAJSOWWGXYOZ-UHFFFAOYSA-N
WIBJOJ,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,MWVTWFVJZLCBMC-UHFFFAOYSA-N
WIDQAC,V,23,50.9415,1.53,3.3730935,87.0,0.525,9.062999999999999,0.12733440000000001,1.63,FDTQOZYHNDMJCM-UHFFFAOYSA-N
WIDQEG,V,23,50.9415,1.53,3.3730935,87.0,0.525,9.062999999999999,0.12733440000000001,1.63,FDTQOZYHNDMJCM-UHFFFAOYSA-N
WIFFEZ,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,MWVTWFVJZLCBMC-UHFFFAOYSA-N
WIGDOF,Cu,29,63.546,1.32,3.86319,46.5,1.235,10.96,0.15117160000000002,1.9,OISVCGZHLKNMSJ-UHFFFAOYSA-N
WIGSAH,Co,27,58.933194,1.26,3.940505,55.0,0.66225646,10.86,0.14323629999999998,1.88,ROFVEXUMMXZLPA-UHFFFAOYSA-N
WIGSAH01,Co,27,58.933194,1.26,3.940505,55.0,0.66225646,10.86,0.14323629999999998,1.88,ROFVEXUMMXZLPA-UHFFFAOYSA-N
WIHWEQ,V,23,50.9415,1.53,3.3730935,87.0,0.525,9.062999999999999,0.12733440000000001,1.63,FDTQOZYHNDMJCM-UHFFFAOYSA-N
WIHWIU,V,23,50.9415,1.53,3.3730935,87.0,0.525,9.062999999999999,0.12733440000000001,1.63,FDTQOZYHNDMJCM-UHFFFAOYSA-N
WIKVUI,Ag,47,107.8682,1.45,3.788117,55.0,1.3019999999999998,11.05,0.1472165,1.93,VZAUOZKOZOATNR-UHFFFAOYSA-N
WIKVUI01,Ag,47,107.8682,1.45,3.788117,55.0,1.3019999999999998,11.05,0.1472165,1.93,VZAUOZKOZOATNR-UHFFFAOYSA-N
WILHIK,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,FDTQOZYHNDMJCM-UHFFFAOYSA-N
WILHOQ,Zn,30,65.38,1.22,,38.67,,9.395,0.15515179999999998,1.65,FDTQOZYHNDMJCM-UHFFFAOYSA-N
WIMYEZ,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,QRZWEROLVZUPJH-KQQUZDAGSA-N
WIMYID,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,QRZWEROLVZUPJH-KQQUZDAGSA-N
WIMYOJ,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,QRZWEROLVZUPJH-KQQUZDAGSA-N
WIMZUQ,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,QRZWEROLVZUPJH-KQQUZDAGSA-N
WINBON,Cd,48,112.414,1.44,,46.0,,8.995,0.1504066,1.69,QRZWEROLVZUPJH-KQQUZDAGSA-N
