model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_2_000_000_batching_time_mean,step_2_000_000_update_time_mean,step_2_000_000_batching_time_median,step_2_000_000_update_time_median,step_100_000_train_rmse,step_100_000_val_rmse,step_100_000_test_rmse,step_200_000_train_rmse,step_200_000_val_rmse,step_200_000_test_rmse,step_300_000_train_rmse,step_300_000_val_rmse,step_300_000_test_rmse,step_400_000_train_rmse,step_400_000_val_rmse,step_400_000_test_rmse,step_500_000_train_rmse,step_500_000_val_rmse,step_500_000_test_rmse,step_600_000_train_rmse,step_600_000_val_rmse,step_600_000_test_rmse,step_700_000_train_rmse,step_700_000_val_rmse,step_700_000_test_rmse,step_800_000_train_rmse,step_800_000_val_rmse,step_800_000_test_rmse,step_900_000_train_rmse,step_900_000_val_rmse,step_900_000_test_rmse,step_1_000_000_train_rmse,step_1_000_000_val_rmse,step_1_000_000_test_rmse,step_1_100_000_train_rmse,step_1_100_000_val_rmse,step_1_100_000_test_rmse,step_1_200_000_train_rmse,step_1_200_000_val_rmse,step_1_200_000_test_rmse,step_1_300_000_train_rmse,step_1_300_000_val_rmse,step_1_300_000_test_rmse,step_1_400_000_train_rmse,step_1_400_000_val_rmse,step_1_400_000_test_rmse,step_1_500_000_train_rmse,step_1_500_000_val_rmse,step_1_500_000_test_rmse,step_1_600_000_train_rmse,step_1_600_000_val_rmse,step_1_600_000_test_rmse,step_1_700_000_train_rmse,step_1_700_000_val_rmse,step_1_700_000_test_rmse,step_1_800_000_train_rmse,step_1_800_000_val_rmse,step_1_800_000_test_rmse,step_1_900_000_train_rmse,step_1_900_000_val_rmse,step_1_900_000_test_rmse,step_2_000_000_train_rmse,step_2_000_000_val_rmse,step_2_000_000_test_rmse
MPEU,19_44_29__15_10_2024,qm9,static,False,128,gpu_a100,5,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/gpu_a100/iteration_5/profiling_job.sh,1,0.002221147738456726,0.009029849664926528,0.002119302749633789,0.008941650390625,0.3662123,0.2992039,0.36584278,0.1375483,0.19145454,0.19550706,0.12256399,0.12106345,0.13000712,0.12823203,0.12770275,0.13268488,0.08233678,0.08560312,0.11049808,0.07147142,0.07754998,0.09974567,0.06107969,0.0462379,0.103252,0.05957669,0.06716461,0.11237033,0.06477935,0.06996453,0.13499233,0.06083161,0.0501039,0.12780491,0.05628815,0.0652483,0.14732019,0.0367051,0.05736673,0.13771666,0.05770241,0.06661265,0.15272203,0.08363226,0.09003625,0.16027838,0.03725641,0.04862068,0.0322145,0.03932329,0.05070695,0.09535752,0.03707318,0.04840895,0.09499634,0.03294176,0.04520972,0.09549645,0.0502474,0.05909015,0.10301173,0.0244896,0.04476775,0.09863428
MPEU,19_44_29__15_10_2024,qm9,static,False,128,gpu_a100,6,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/gpu_a100/iteration_6/profiling_job.sh,1,0.0022042276718616484,0.008996815230727196,0.0021233558654785156,0.008915901184082031,0.39255744,0.38970643,0.38716383,0.20023637,0.19202494,0.21767159,0.14140912,0.1030025,0.13563773,0.13966171,0.13966938,0.14070149,0.08957705,0.09178565,0.11847134,0.06921227,0.074392,0.08477311,0.06903869,0.07546541,0.08788994,0.05523313,0.06199621,0.08647629,0.06870761,0.0551665,0.0792376,0.05498631,0.0637087,0.08648292,0.06703243,0.07382892,0.09629565,0.04376249,0.05723069,0.08246578,0.03963874,0.05521689,0.06205839,0.04535785,0.05851069,0.07343511,0.03708803,0.0542931,0.06557393,0.04634409,0.06041339,0.07368748,0.0338619,0.05216182,0.0301593,0.04133459,0.06276698,0.06627718,0.04601879,0.06539319,0.07001383,0.03264611,0.05560024,0.06008949
MPEU,19_44_29__15_10_2024,qm9,static,False,128,gpu_a100,7,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/gpu_a100/iteration_7/profiling_job.sh,1,0.0022648322954177858,0.009087692452192306,0.0021517276763916016,0.0089874267578125,0.364215,0.36091978,0.36445788,0.19756991,0.19277407,0.19652531,0.15519388,0.15467032,0.15524281,0.11556167,0.11620426,0.11822821,0.09554618,0.10262626,0.11272287,0.07755512,0.0864745,0.08789007,0.07258814,0.08853273,0.08265459,0.05853232,0.07405733,0.06904336,0.08438222,0.09458795,0.09119344,0.04925436,0.07028113,0.0399026,0.04961336,0.06035389,0.06247469,0.04470404,0.05407221,0.0645789,0.03870072,0.05112327,0.06263718,0.08329807,0.10055238,0.10791519,0.03649997,0.0559672,0.07080805,0.04061331,0.05810774,0.07893083,0.03381679,0.05376977,0.07821766,0.04039763,0.06013505,0.0847003,0.0304455,0.05137006,0.08483902,0.0300578,0.04300678,0.08962087
MPEU,19_44_29__15_10_2024,qm9,static,False,128,gpu_a100,8,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/gpu_a100/iteration_8/profiling_job.sh,1,0.0022449870834350587,0.009070530346512794,0.0021355152130126953,0.008967399597167969,0.37883536,0.40576348,0.3779825,0.19553758,0.18739073,0.19260921,0.14609458,0.15319782,0.13530685,0.13819328,0.13878231,0.14710426,0.07861182,0.08389226,0.09577729,0.07172393,0.07583416,0.08744004,0.06116472,0.06806238,0.07820376,0.06144812,0.06793548,0.08021097,0.05660656,0.06588119,0.0445217,0.04793149,0.05756519,0.06056196,0.05497915,0.06512484,0.07385164,0.04557874,0.0584174,0.0381495,0.05141966,0.06265964,0.06767039,0.04242106,0.05585251,0.06160737,0.03728209,0.0502175,0.05005584,0.0381301,0.05209179,0.0329061,0.03468482,0.0492481,0.05661437,0.03085132,0.04574464,0.05464293,0.03251555,0.04975223,0.05776814,0.03122645,0.02797,0.0281452
MPEU,19_44_29__15_10_2024,qm9,static,False,128,gpu_a100,9,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/gpu_a100/iteration_9/profiling_job.sh,1,0.002181674202680588,0.009014602538704872,0.0020973682403564453,0.008931398391723633,0.38208625,0.38219882,0.37861218,0.19774125,0.18998436,0.1946791,0.14425004,0.14425217,0.14396615,0.12183789,0.12251104,0.12473743,0.09584291,0.11035787,0.10483304,0.07039989,0.07626231,0.08125245,0.06087523,0.06928069,0.0471546,0.05627822,0.06536096,0.07225068,0.07406385,0.09489258,0.08304656,0.051138,0.06309374,0.0647981,0.05402748,0.06784857,0.06798065,0.04414755,0.05359312,0.06030121,0.04846332,0.05938361,0.06652457,0.05876429,0.06870214,0.07554975,0.03302758,0.04577302,0.05360587,0.03668177,0.0494945,0.05579841,0.032792,0.05283651,0.05803045,0.04317304,0.05320165,0.06059396,0.04050493,0.05060037,0.05517326,0.028224,0.04176602,0.04727799
MPEU,,qm9,static,False,128,cpu,0,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/cpu/iteration_0/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,128,cpu,1,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/cpu/iteration_1/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,128,cpu,2,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/cpu/iteration_2/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,128,cpu,3,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/cpu/iteration_3/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,128,cpu,4,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/cpu/iteration_4/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,128,cpu,5,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/cpu/iteration_5/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,128,cpu,6,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/cpu/iteration_6/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,128,cpu,7,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/cpu/iteration_7/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,128,cpu,8,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/cpu/iteration_8/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,,qm9,static,False,128,cpu,9,nan,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/qm9/static/round_False/128/cpu/iteration_9/profiling_job.sh,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,gpu_a100,0,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_0/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,gpu_a100,1,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_1/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,gpu_a100,2,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_2/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,gpu_a100,3,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_3/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,gpu_a100,4,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_4/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,gpu_a100,5,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_5/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,gpu_a100,6,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_6/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,gpu_a100,7,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_7/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,gpu_a100,8,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_8/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,gpu_a100,9,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/gpu_a100/iteration_9/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,cpu,0,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_0/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,cpu,1,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_1/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_1/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,cpu,2,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_2/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_2/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,cpu,3,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_3/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_3/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,cpu,4,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_4/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_4/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,cpu,5,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_5/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_5/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,cpu,6,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_6/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_6/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,cpu,7,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_7/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_7/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,cpu,8,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_8/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_8/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,dynamic,False,16,cpu,9,False,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_9/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/dynamic/round_False/16/cpu/iteration_9/profiling_job.sh,1,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
MPEU,19_44_29__15_10_2024,aflow,static,False,16,gpu_a100,0,True,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/16/gpu_a100/iteration_0/profiling_job.sh,/u/dansp/batching_2_000_000_steps_20_9_2024/profiling_experiments/MPEU/aflow/static/round_False/16/gpu_a100/iteration_0/profiling_job.sh,7,0.0004945183459520339,0.0023830557787418364,0.00048232078552246094,0.0023398399353027344,0.3045877,0.13530445,0.15039917,0.30856401,0.1236814,0.13648317,0.14784366,0.10513109,0.11889544,0.13135251,0.11200747,0.11324306,0.14523747,0.10080079,0.10648877,0.20420571,0.18821329,0.11010071,0.08289472,0.12873798,0.12321901,0.19043162,0.11405647,0.1600866,0.15215471,0.08962607,0.0479674,0.09002531,0.08875703,0.13435571,0.14129267,0.0453463,0.12034999,0.07658563,0.0444215,0.19133603,0.09880975,0.13745333,0.17910571,0.06803001,0.10896049,0.16045764,0.10219701,0.0413641,0.09033243,0.11011346,0.11303072,0.09721489,0.07492696,0.1065355,0.10597698,0.08888357,0.11284865,0.09585555,0.09535084,0.10410372,0.09226598,0.07347553,0.09425183,0.09411677
